Kind,Name,SumCyclomatic,AvgEssential,MaxInheritanceTree,PercentLackOfCohesion,CountClassDerived,CountClassCoupled,CountDeclMethod,Essential,CountLineCode
Private Method,org.junit.platform.launcher.tagexpression.ShuntingYard.previousOperator,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.launcher.tagexpression.ShuntingYard.process,4,,,,,,,4.0,16.0
Private Method,org.junit.platform.launcher.tagexpression.ShuntingYard.processTokens,3,,,,,,,1.0,7.0
Private Method,org.junit.platform.launcher.tagexpression.ShuntingYard.pushExpressionAt,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.launcher.tagexpression.ShuntingYard.pushOperatorAt,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.launcher.tagexpression.TagExpressions.and.(Anon_5).evaluate,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.launcher.tagexpression.TagExpressions.and.(Anon_5).toString,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.launcher.tagexpression.TagExpressions.any.(Anon_3).evaluate,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.launcher.tagexpression.TagExpressions.any.(Anon_3).toString,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.launcher.tagexpression.TagExpressions.none.(Anon_2).evaluate,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.launcher.tagexpression.TagExpressions.none.(Anon_2).toString,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.launcher.tagexpression.TagExpressions.not.(Anon_4).evaluate,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.launcher.tagexpression.TagExpressions.not.(Anon_4).toString,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.launcher.tagexpression.TagExpressions.or.(Anon_6).evaluate,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.launcher.tagexpression.TagExpressions.or.(Anon_6).toString,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.launcher.tagexpression.TagExpressions.tag.(Anon_1).evaluate,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.launcher.tagexpression.TagExpressions.tag.(Anon_1).toString,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.launcher.tagexpression.TagExpressionsTests.onEvaluateThrow,2,,,,,,,1.0,5.0
Public Method,org.junit.platform.launcher.tagexpression.Token.concatenate,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.launcher.tagexpression.Token.endIndexExclusive,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.launcher.tagexpression.Token.isLeftOf,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.launcher.tagexpression.Token.lastCharacterIndex,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.launcher.tagexpression.Token.trimmedTokenStartIndex,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.launcher.tagexpression.TokenizerTests.rawStringsExtractedFrom,2,,,,,,,1.0,3.0
Private Method,org.junit.platform.launcher.tagexpression.TokenizerTests.startIndicesExtractedFrom,2,,,,,,,1.0,3.0
Private Method,org.junit.platform.launcher.tagexpression.TokenizerTests.tokenStringsExtractedFrom,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.launcher.tagexpression.TokenizerTests.tokensExtractedFrom,1,,,,,,,1.0,3.0
Public Class,org.junit.platform.reporting.legacy.LegacyReportingUtils,2,1.0,1.0,0.0,0.0,5.0,2.0,,8.0
Private Method,org.junit.platform.reporting.legacy.LegacyReportingUtilsTests.createTestDescriptor,1,,,,,,,1.0,8.0
Public Method,org.junit.platform.reporting.legacy.LegacyReportingUtilsTests.createTestDescriptor.(Anon_1).getType,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.reporting.legacy.LegacyReportingUtilsTests.getClassName,1,,,,,,,1.0,4.0
Private Method,org.junit.platform.reporting.legacy.LegacyReportingUtilsTests.getClassNameFromOldLocation,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.reporting.legacy.xml.IncrementingClock.getZone,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.reporting.legacy.xml.IncrementingClock.instant,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.reporting.legacy.xml.IncrementingClock.withZone,1,,,,,,,1.0,3.0
Public Class,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener,16,1.0,1.0,73.0,0.0,18.0,13.0,,71.0
Public Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener.executionFinished,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener.executionSkipped,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener.executionStarted,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener.isRoot,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener.printException,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener.reportingEntryPublished,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener.testPlanExecutionFinished,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener.testPlanExecutionStarted,2,,,,,,,1.0,9.0
Private Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener.writeXmlReportInCaseOfRoot,2,,,,,,,1.0,6.0
Private Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener.writeXmlReportSafely,2,,,,,,,1.0,9.0
Private Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.executeTests,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.executeTests,1,,,,,,,1.0,8.0
Private Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.readValidXmlFile,2,,,,,,,1.0,8.0
Public Method,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListenerTests.writesFileForContainerFailingAfterTest.(lambda_expr_1).(Anon_1).after,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.reporting.legacy.xml.XmlReportAssertions.CachedSchema.valueOf,1,,,,,,,1.0,0.0
Public Method,org.junit.platform.reporting.legacy.xml.XmlReportAssertions.CachedSchema.values,1,,,,,,,1.0,0.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportData.findAncestor,3,,,,,,,3.0,10.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportData.findSkippedAncestor,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportData.getAncestors,2,,,,,,,1.0,9.0
Public Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.AggregatedTestResult.Type.valueOf,1,,,,,,,1.0,0.0
Public Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.AggregatedTestResult.Type.values,1,,,,,,,1.0,0.0
Public Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.AggregatedTestResult.getThrowablesByType,1,,,,,,,1.0,4.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.buildReportEntryDescription,2,,,,,,,1.0,6.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.collectReportEntries,4,,,,,,,1.0,21.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.formatNonStandardAttributesAsString,1,,,,,,,1.0,4.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.getClassName,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.getCurrentDateTime,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.getHostname,2,,,,,,,1.0,8.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.getName,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.getTime,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.newLine,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.removeIfPresentAndAddAsSeparateElement,2,,,,,,,1.0,7.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.shouldInclude,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.toAggregatedResult,2,,,,,,,1.0,6.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeAttributeSafely,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeCDataSafely,2,,,,,,,1.0,5.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeErrorOrFailureElement,3,,,,,,,1.0,13.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeFailureAttributesAndContent,2,,,,,,,1.0,8.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeOutputElement,1,,,,,,,1.0,7.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeOutputElements,2,,,,,,,1.0,6.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeSkippedElement,2,,,,,,,1.0,11.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeSkippedOrErrorOrFailureElement,4,,,,,,,1.0,14.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeSuiteAttributes,1,,,,,,,1.0,8.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeSystemProperties,2,,,,,,,1.0,13.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeTestCounts,2,,,,,,,1.0,9.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeTestcase,1,,,,,,,1.0,17.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeTestsuite,2,,,,,,,1.0,14.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriter.writeXmlReport,1,,,,,,,1.0,11.0
Public Method,org.junit.platform.reporting.legacy.xml.XmlReportWriterTests.doesNotReopenCDataWithinCDataContent.(Anon_3).write,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriterTests.writeXmlReport,1,,,,,,,1.0,5.0
Private Method,org.junit.platform.reporting.legacy.xml.XmlReportWriterTests.writeXmlReport,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.reporting.legacy.xml.XmlReportWriterTests.writesEmptyErrorElementForFailedTestWithoutCause.(Anon_1).getLegacyReportingName,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.reporting.legacy.xml.XmlReportWriterTests.writesEmptyErrorElementForFailedTestWithoutCause.(Anon_2).getLegacyReportingName,1,,,,,,,1.0,3.0
Public Class,org.junit.platform.reporting.open.xml.OpenTestReportGeneratingListener,38,1.0,1.0,66.0,0.0,38.0,12.0,,164.0
Private Method,org.junit.platform.reporting.open.xml.OpenTestReportGeneratingListener.addTestSource,15,,,,,,,1.0,41.0
Private Method,org.junit.platform.reporting.open.xml.OpenTestReportGeneratingListener.convertStatus,4,,,,,,,1.0,11.0
Public Method,org.junit.platform.reporting.open.xml.OpenTestReportGeneratingListener.executionFinished,2,,,,,,,1.0,7.0
Public Method,org.junit.platform.reporting.open.xml.OpenTestReportGeneratingListener.executionSkipped,2,,,,,,,1.0,10.0
Public Method,org.junit.platform.reporting.open.xml.OpenTestReportGeneratingListener.executionStarted,1,,,,,,,1.0,5.0
Private Method,org.junit.platform.reporting.open.xml.OpenTestReportGeneratingListener.isEnabled,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.reporting.open.xml.OpenTestReportGeneratingListener.reportInfrastructure,3,,,,,,,1.0,17.0
Private Method,org.junit.platform.reporting.open.xml.OpenTestReportGeneratingListener.reportStarted,2,,,,,,,1.0,16.0
Public Method,org.junit.platform.reporting.open.xml.OpenTestReportGeneratingListener.reportingEntryPublished,2,,,,,,,1.0,8.0
Public Method,org.junit.platform.reporting.open.xml.OpenTestReportGeneratingListener.testPlanExecutionFinished,2,,,,,,,1.0,11.0
Public Method,org.junit.platform.reporting.open.xml.OpenTestReportGeneratingListener.testPlanExecutionStarted,3,,,,,,,1.0,20.0
Public Class,org.junit.platform.reporting.open.xml.OpenTestReportGeneratingListenerTests,5,1.0,1.0,50.0,0.0,24.0,4.0,,83.0
Private Method,org.junit.platform.reporting.open.xml.OpenTestReportGeneratingListenerTests.executeTests,1,,,,,,,1.0,8.0
Private Method,org.junit.platform.reporting.open.xml.OpenTestReportGeneratingListenerTests.findXmlReport,1,,,,,,,1.0,5.0
Private Method,org.junit.platform.reporting.open.xml.OpenTestReportGeneratingListenerTests.validate,1,,,,,,,1.0,4.0
Public Class,org.junit.platform.runner.JUnitPlatform,12,1.0,2.0,62.0,0.0,25.0,9.0,,65.0
Private Method,org.junit.platform.runner.JUnitPlatform.createDiscoveryRequest,2,,,,,,,1.0,11.0
Private Method,org.junit.platform.runner.JUnitPlatform.createDiscoveryRequestForUniqueIds,1,,,,,,,1.0,7.0
Public Method,org.junit.platform.runner.JUnitPlatform.filter,2,,,,,,,1.0,7.0
Private Method,org.junit.platform.runner.JUnitPlatform.generateTestTree,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.runner.JUnitPlatform.getDescription,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.runner.JUnitPlatform.isSuite,2,,,,,,,1.0,4.0
Public Method,org.junit.platform.runner.JUnitPlatform.run,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.runner.JUnitPlatformRunnerListener.dynamicTestRegistered,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.runner.JUnitPlatformRunnerListener.executionFinished,4,,,,,,,1.0,13.0
Public Method,org.junit.platform.runner.JUnitPlatformRunnerListener.executionSkipped,2,,,,,,,1.0,8.0
Public Method,org.junit.platform.runner.JUnitPlatformRunnerListener.executionStarted,2,,,,,,,1.0,6.0
Private Method,org.junit.platform.runner.JUnitPlatformRunnerListener.findJUnit4Description,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.runner.JUnitPlatformRunnerListener.fireTestIgnored,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.runner.JUnitPlatformRunnerListener.reportingEntryPublished,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.runner.JUnitPlatformRunnerListener.toFailure,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.runner.JUnitPlatformRunnerTests.DemoContainerAndTestTestDescriptor.getType,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.runner.JUnitPlatformRunnerTests.DemoContainerTestDescriptor.getType,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.runner.JUnitPlatformRunnerTests.DemoTestTestDescriptor.getType,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.runner.JUnitPlatformRunnerTests.DynamicTestEngine.discover,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.runner.JUnitPlatformRunnerTests.DynamicTestEngine.execute,1,,,,,,,1.0,35.0
Public Method,org.junit.platform.runner.JUnitPlatformRunnerTests.DynamicTestEngine.getId,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.runner.JUnitPlatformRunnerTests.instantiateRunnerAndCaptureGeneratedRequest,1,,,,,,,1.0,7.0
Private Method,org.junit.platform.runner.JUnitPlatformRunnerTests.testDescriptorWithTags,1,,,,,,,1.0,6.0
Private Method,org.junit.platform.runner.JUnitPlatformTestTree.applyFilterToDescriptions,2,,,,,,,1.0,7.0
Private Method,org.junit.platform.runner.JUnitPlatformTestTree.buildDescription,2,,,,,,,1.0,7.0
Private Method,org.junit.platform.runner.JUnitPlatformTestTree.buildDescriptionTree,2,,,,,,,1.0,3.0
Private Method,org.junit.platform.runner.JUnitPlatformTestTree.createJUnit4Description,2,,,,,,,1.0,8.0
Private Method,org.junit.platform.runner.JUnitPlatformTestTree.generateSuiteDescription,2,,,,,,,1.0,6.0
Private Method,org.junit.platform.runner.JUnitPlatformTestTree.getSuiteDisplayName,1,,,,,,,1.0,6.0
Private Method,org.junit.platform.runner.JUnitPlatformTestTree.getTechnicalName,5,,,,,,,5.0,18.0
Public Method,org.junit.platform.runner.JUnitPlatformTestTree.getTestPlan,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.runner.JUnitPlatformTestTree.isALeaf,2,,,,,,,1.0,6.0
Private Method,org.junit.platform.runner.JUnitPlatformTestTree.removeNonLeafIdentifiers,1,,,,,,,1.0,3.0
Public Class,org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilder,52,1.0,1.0,88.0,0.0,46.0,22.0,,225.0
Public Method,org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilder.applyConfigurationParametersFromSuite,3,,,,,,,1.0,8.0
Public Method,org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilder.applySelectorsAndFiltersFromSuite,6,,,,,,,1.0,60.0
Public Method,org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilder.build,3,,,,,,,1.0,9.0
Public Method,org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilder.configurationParameter,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilder.configurationParameters,1,,,,,,,1.0,4.0
Private Method,org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilder.createIncludeClassNameFilter,1,,,,,,,1.0,7.0
Public Method,org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilder.enableImplicitConfigurationParameters,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilder.filterStandardClassNamePatterns,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilder.filters,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilder.parentConfigurationParameters,1,,,,,,,1.0,5.0
Private Method,org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilder.selectClasses,2,,,,,,,1.0,6.0
Private Method,org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilder.selectMethod,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilder.selectors,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilder.selectors,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilder.suite,1,,,,,,,1.0,6.0
Private Method,org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilder.toMethodSelector,18,,,,,,,5.0,51.0
Public Method,org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilderTests.ParentConfigurationParameters.get,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilderTests.ParentConfigurationParameters.getBoolean,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilderTests.ParentConfigurationParameters.keySet,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilderTests.ParentConfigurationParameters.size,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilderTests.StubAbstractTestDescriptor.getTags,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilderTests.StubAbstractTestDescriptor.getType,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.suite.engine.ClassSelectorResolver.newSuiteDescriptor,3,,,,,,,1.0,8.0
Public Method,org.junit.platform.suite.engine.ClassSelectorResolver.resolve,5,,,,,,,3.0,12.0
Public Method,org.junit.platform.suite.engine.ClassSelectorResolver.resolve,3,,,,,,,1.0,19.0
Public Method,org.junit.platform.suite.engine.IsPotentialTestContainer.test,5,,,,,,,5.0,15.0
Private Method,org.junit.platform.suite.engine.IsSuiteClass.hasSuiteAnnotation,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.suite.engine.IsSuiteClass.test,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.suite.engine.SuiteEngineDescriptor.getType,1,,,,,,,1.0,3.0
Private Class,org.junit.platform.suite.engine.SuiteEngineTests.InnerSuite,0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0
Private Method,org.junit.platform.suite.engine.SuiteLauncher.hasTestEngineOtherThanSuiteEngine,2,,,,,,,1.0,3.0
Private Method,org.junit.platform.suite.engine.SuiteTestDescriptor.computeTestExecutionResult,2,,,,,,,1.0,6.0
Public Method,org.junit.platform.suite.engine.SuiteTestDescriptor.getType,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.suite.engine.SuiteTestDescriptor.mayRegisterTests,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.suite.engine.SuiteTestDescriptorTests.EmptyConfigurationParameters.get,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.suite.engine.SuiteTestDescriptorTests.EmptyConfigurationParameters.getBoolean,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.suite.engine.SuiteTestDescriptorTests.EmptyConfigurationParameters.keySet,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.suite.engine.SuiteTestDescriptorTests.EmptyConfigurationParameters.size,1,,,,,,,1.0,3.0
Public Class,org.junit.platform.suite.engine.SuiteTestEngine,6,1.0,1.0,0.0,0.0,13.0,5.0,,31.0
